source,house_is,property_subtype,price,postcode,area,rooms_number,equipped_kitchen_has,garden,garden_area,terrace,terrace_area,furnished,swimming_pool_has,land_surface,basement,building_state_agg,open_fire,longitude,latitude
8855578,FALSE,APARTMENT,199000,2520,92,2,False,False,0,False,0,False,False,0,92,GOOD,False,4.556628,51.191416
8954906,FALSE,FLAT_STUDIO,268160,1000,53,1,True,False,0,False,0,True,False,0,53,JUST_RENOVATED,False,4.3653412,50.8520143
8824788,FALSE,APARTMENT,269000,8400,89,2,True,False,0,True,1,False,False,0,2,AS_NEW,False,2.9112357,51.2304641
8770260,FALSE,APARTMENT,335000,8490,116,3,True,False,0,True,13,False,False,0,116,GOOD,False,3.0919705,51.1834925
7983034,FALSE,APARTMENT,375000,8620,125,4,True,False,0,True,13,False,False,0,125,AS_NEW,False,2.7278995,51.1455173
8860314,FALSE,APARTMENT,320000,1785,109,2,True,False,0,True,10,False,False,0,109,AS_NEW,False,4.2310985,50.9588209
8816416,FALSE,DUPLEX,375000,7034,330,4,True,True,30,True,60,False,False,0,330,GOOD,False,4.0211895,50.4906215
8905585,FALSE,APARTMENT,309000,1180,99,2,True,False,0,True,16,False,False,0,99,AS_NEW,False,4.3296847,50.7917665
8890647,FALSE,APARTMENT,330000,1060,109,2,True,False,0,True,2,False,False,0,109,GOOD,False,4.3482477,50.8137028
8950675,FALSE,APARTMENT,740000,1050,235,4,True,False,0,True,0,False,False,0,235,,False,4.3862249,50.8102912
8874024,FALSE,APARTMENT,325000,9620,126,3,True,False,0,True,10,False,False,0,3,GOOD,False,3.8226616,50.864343
8912623,FALSE,APARTMENT,395000,1180,135,3,True,False,0,True,30,False,False,0,135,GOOD,False,4.3529701,50.7931636
8889808,FALSE,APARTMENT,355000,9040,120,2,True,False,0,True,6,False,False,0,120,AS_NEW,False,3.7509605,51.0636567
7138087,FALSE,APARTMENT,110000,8000,22,1,True,False,0,False,0,True,False,0,22,AS_NEW,False,3.2290706,51.203381
8903336,FALSE,APARTMENT,154900,6700,84,2,True,False,0,True,0,False,False,0,84,TO_RENOVATE,False,5.812038,49.6818078
8783450,FALSE,APARTMENT,172000,5363,155,2,True,True,245,False,0,False,False,0,155,GOOD,False,5.10775,50.36207
8704030,FALSE,APARTMENT,175000,6800,90,2,True,True,80,True,10,False,False,0,90,GOOD,False,5.4170951,49.9001815
8893126,FALSE,GROUND_FLOOR,175000,8370,54,1,True,False,0,False,0,False,False,0,54,GOOD,False,3.1163885,51.3132362
8896681,FALSE,APARTMENT,175000,8400,60,1,True,False,0,False,0,False,False,0,60,GOOD,False,2.9142955,51.2335029
8884509,FALSE,APARTMENT,199000,8670,41,1,True,False,0,True,2,False,False,0,3,GOOD,False,2.635774,51.1216507
8912736,FALSE,APARTMENT,190000,6540,79,2,True,False,0,True,10,False,False,0,79,GOOD,False,4.2783955,50.3607639
8824249,FALSE,APARTMENT,215000,1070,91,2,True,False,0,True,6,False,False,0,91,AS_NEW,False,4.2917179,50.8387562
8871718,FALSE,LOFT,219500,8792,125,2,False,False,0,True,0,False,False,0,125,AS_NEW,False,3.3561245,50.8879954
8217893,FALSE,APARTMENT,229000,8400,90,2,True,False,0,True,5,False,False,0,90,GOOD,False,2.9126682,51.229296
6472703,FALSE,APARTMENT,229000,8400,80,2,True,False,0,True,3,False,False,0,80,GOOD,False,2.916374,51.2292006
8789666,FALSE,DUPLEX,249000,1070,125,4,True,False,0,False,0,False,False,0,125,AS_NEW,False,4.2918872,50.8394987
8895613,FALSE,APARTMENT,250000,1180,90,2,True,False,0,True,10,False,False,0,7,AS_NEW,False,4.3592612,50.7924271
8590085,FALSE,APARTMENT,260000,2018,103,2,True,False,0,False,0,False,False,0,103,AS_NEW,False,4.4260673,51.2129267
8870108,FALSE,APARTMENT,269000,3020,83,2,True,True,32,True,10,False,False,0,83,,False,4.6655437,50.9090243
8893399,FALSE,GROUND_FLOOR,310000,8420,110,3,True,False,0,True,23,False,False,0,110,GOOD,False,3.0387332,51.2717705
8627399,FALSE,APARTMENT,325000,8670,88,2,True,False,0,True,0,True,False,0,88,JUST_RENOVATED,False,2.6320663,51.1192205
8895333,FALSE,APARTMENT,325000,9000,154,3,True,False,0,True,8,False,False,0,154,GOOD,False,3.7094734,51.0803577
8865869,FALSE,APARTMENT,315000,4020,110,2,True,False,0,True,9,False,False,0,110,AS_NEW,False,5.5885595,50.6234123
7889182,FALSE,APARTMENT,340000,1000,81,1,True,False,0,True,25,False,False,0,1,AS_NEW,False,4.3545571,50.8487911
8843395,FALSE,APARTMENT,375000,8400,75,1,True,False,0,False,0,True,False,0,75,JUST_RENOVATED,False,2.9219967,51.2283872
8484439,FALSE,APARTMENT,615000,8301,81,2,True,False,0,True,0,False,False,0,81,AS_NEW,False,3.2679139,51.3455298
7889188,FALSE,APARTMENT,650000,1000,140,3,True,False,0,True,12,False,False,0,1,AS_NEW,False,4.3545571,50.8487911
8846654,FALSE,GROUND_FLOOR,657000,1160,114,2,True,True,48,True,36,False,False,0,114,AS_NEW,False,4.4323592,50.8029497
7889186,FALSE,APARTMENT,755000,1000,155,3,True,False,0,True,26,False,False,0,1,AS_NEW,False,4.3545571,50.8487911
8605565,FALSE,APARTMENT,845000,8301,102,3,True,False,0,True,5,False,False,0,102,JUST_RENOVATED,False,3.25863,51.34416
7889187,FALSE,APARTMENT,895000,1000,171,3,True,False,0,True,38,False,False,0,1,AS_NEW,False,4.3545571,50.8487911
8872479,FALSE,APARTMENT,285000,1081,125,3,True,False,0,False,0,False,False,0,125,AS_NEW,True,4.315002,50.8623838
8906801,FALSE,APARTMENT,210000,1060,55,1,True,False,0,True,3,False,False,0,55,GOOD,False,4.3442105,50.8253176
8848189,FALSE,APARTMENT,225000,8620,100,3,True,False,0,False,0,False,False,0,100,GOOD,False,2.7501623,51.1279319
8854351,FALSE,APARTMENT,399000,8300,90,2,True,False,0,True,14,False,False,0,90,AS_NEW,False,3.2890495,51.3406632
8831225,FALSE,APARTMENT,465000,8670,105,2,True,False,0,True,0,True,False,0,105,,False,2.6735368,51.1293564
8939833,FALSE,APARTMENT,490000,8790,154,2,True,False,0,True,0,False,False,0,10,AS_NEW,False,3.4365818,50.8879085
8922552,FALSE,APARTMENT,665000,8300,100,2,True,False,0,True,0,False,False,0,100,AS_NEW,False,3.2752233,51.338948
7839523,FALSE,APARTMENT,202950,6980,92,3,False,False,0,True,4,False,False,0,92,AS_NEW,False,5.5775235,50.1855298
7839527,FALSE,APARTMENT,235750,6980,101,3,False,False,0,True,30,False,False,0,101,AS_NEW,False,5.5775235,50.1855298
8701894,FALSE,APARTMENT,269000,8430,64,2,True,False,0,False,0,True,False,0,6,GOOD,False,2.8115432,51.1863992
7854733,FALSE,GROUND_FLOOR,325000,1070,122,3,True,True,38,True,38,False,False,0,122,AS_NEW,False,4.3079787,50.8309193
8262904,FALSE,APARTMENT,620000,1933,139,2,True,False,0,True,19,False,False,0,139,AS_NEW,True,4.5086268,50.8432121
8882932,FALSE,APARTMENT,179000,1140,40,1,True,False,0,True,5,True,False,0,40,AS_NEW,False,4.4122318,50.8629265
8747591,FALSE,APARTMENT,179900,6181,90,2,True,False,0,True,25,False,False,0,90,JUST_RENOVATED,False,4.3106141,50.4962799
8957464,FALSE,APARTMENT,185000,1000,38,1,True,False,0,True,3,True,False,0,38,GOOD,False,4.355815,50.8557062
8735974,FALSE,APARTMENT,220000,8400,75,2,True,False,0,False,0,False,False,0,75,GOOD,False,2.9410405,51.2351698
8901639,FALSE,APARTMENT,243000,1000,78,1,True,False,0,False,0,False,False,0,78,AS_NEW,False,4.3489766,50.8648909
8850183,FALSE,APARTMENT,245000,1140,74,2,True,False,0,True,10,False,False,0,74,GOOD,False,4.4098865,50.8628386
8901641,FALSE,APARTMENT,247000,1000,78,1,True,False,0,False,0,False,False,0,78,AS_NEW,False,4.3489766,50.8648909
8952881,FALSE,APARTMENT,249000,1020,90,2,True,False,0,True,5,False,False,0,90,AS_NEW,False,4.3322409,50.8910305
8901645,FALSE,APARTMENT,251000,1000,71,1,True,False,0,False,0,False,False,0,71,AS_NEW,False,4.3489766,50.8648909
8901643,FALSE,APARTMENT,251000,1000,78,1,True,False,0,False,0,False,False,0,78,AS_NEW,False,4.3489766,50.8648909
8901642,FALSE,APARTMENT,253000,1000,75,1,True,False,0,True,9,False,False,0,75,AS_NEW,False,4.3489766,50.8648909
8901646,FALSE,APARTMENT,264000,1000,75,1,True,False,0,False,0,False,False,0,75,AS_NEW,False,4.3489766,50.8648909
8955429,FALSE,APARTMENT,269000,9000,67,1,True,False,0,True,4,False,False,0,67,GOOD,False,3.7158389,51.0357918
8952387,FALSE,APARTMENT,255000,4000,112,2,True,True,1,True,18,False,False,0,112,GOOD,False,5.5568603,50.6254638
8901640,FALSE,APARTMENT,295000,1000,91,2,True,False,0,True,8,False,False,0,91,AS_NEW,False,4.3489766,50.8648909
8870645,FALSE,APARTMENT,285000,2240,96,2,True,False,0,True,43,False,False,0,96,AS_NEW,False,4.6574659,51.2141563
8949268,FALSE,APARTMENT,325000,9000,125,3,True,False,0,True,7,False,False,0,125,AS_NEW,False,3.7366685,51.039648
8931964,FALSE,APARTMENT,360000,1050,103,2,True,False,0,True,2,False,False,0,3,GOOD,False,4.366439,50.8167006
8450113,FALSE,APARTMENT,360000,8370,105,3,False,False,0,False,0,False,False,0,105,AS_NEW,False,3.1300189,51.3166748
8806769,FALSE,TRIPLEX,440000,1190,224,4,False,False,0,False,0,False,False,0,224,GOOD,False,4.338195,50.8165096
8639394,FALSE,APARTMENT,450000,8670,136,2,True,False,0,True,0,False,False,0,136,AS_NEW,False,2.6102789,51.1111713
8919739,FALSE,PENTHOUSE,495000,8300,82,2,True,False,0,True,20,True,False,0,82,AS_NEW,True,3.2930074,51.3497416
8925653,FALSE,APARTMENT,530000,1050,153,3,True,False,0,True,0,True,False,0,153,AS_NEW,False,4.3645931,50.8382929
8842611,FALSE,APARTMENT,650000,1180,190,3,True,False,0,False,0,False,False,0,190,AS_NEW,False,4.3490273,50.8109702
8952493,FALSE,APARTMENT,675000,1180,190,3,True,False,0,False,0,False,False,0,190,AS_NEW,False,4.3547703,50.8120636
8875211,FALSE,APARTMENT,675000,8530,165,3,True,False,0,True,100,False,False,0,165,AS_NEW,False,3.3040111,50.8530286
8135808,FALSE,APARTMENT,750000,8300,99,3,False,False,0,False,0,False,False,0,99,AS_NEW,False,3.2296555,51.3399263
8915201,FALSE,PENTHOUSE,875000,1000,195,3,True,False,0,True,45,True,False,0,195,AS_NEW,False,4.3784027,50.8418752
8837459,FALSE,PENTHOUSE,965000,1180,310,4,True,False,0,True,20,False,False,0,15,AS_NEW,False,4.365302,50.7760868
8935764,FALSE,APARTMENT,990000,8300,98,2,True,False,0,False,0,False,False,0,98,AS_NEW,False,3.3029888,51.3554573
8919420,FALSE,APARTMENT,1190000,1000,227,3,True,False,0,True,11,False,False,0,227,AS_NEW,False,4.3701602,50.8197821
8940590,FALSE,APARTMENT,480000,1050,130,3,True,False,0,False,0,False,False,0,130,JUST_RENOVATED,False,4.3727439,50.8202912
8876300,FALSE,APARTMENT,800000,8300,110,3,False,False,0,True,0,False,False,0,110,AS_NEW,False,3.2697223,51.3459658
8851189,FALSE,APARTMENT,192000,8400,47,2,True,False,0,True,4,True,False,0,47,AS_NEW,False,2.8849609,51.2183739
8854407,FALSE,APARTMENT,445000,8300,91,2,True,False,0,False,0,False,False,0,91,JUST_RENOVATED,False,3.2861902,51.3471137
8957324,FALSE,PENTHOUSE,270000,4400,160,3,True,False,0,True,0,False,False,0,160,,False,5.4387326,50.6045519
8957323,FALSE,PENTHOUSE,270000,4400,160,3,True,False,0,True,0,False,False,0,160,,False,5.4387326,50.6045519
8944925,FALSE,APARTMENT,295000,4120,103,2,True,False,0,True,27,False,False,0,103,AS_NEW,False,5.4536953,50.5335057
8857510,FALSE,TRIPLEX,990000,1150,485,6,True,False,0,True,16,False,False,0,40,GOOD,False,4.4303752,50.8391674
8855351,FALSE,PENTHOUSE,1590000,1180,220,2,True,False,0,True,60,False,False,0,220,AS_NEW,False,4.3732305,50.786577
8950252,FALSE,PENTHOUSE,1750000,1933,218,3,True,False,0,True,122,False,False,0,218,AS_NEW,False,4.5086268,50.8432121
8948181,FALSE,APARTMENT,260000,1190,90,2,False,False,0,False,0,False,False,0,90,AS_NEW,False,4.3342471,50.8171291
8942727,FALSE,APARTMENT,299000,9300,133,3,True,False,0,False,0,False,False,0,133,AS_NEW,False,4.0530182,50.9504586
8719077,FALSE,APARTMENT,660000,1180,210,4,False,False,0,True,22,False,False,0,210,TO_RENOVATE,False,4.3564852,50.8113073
8929567,FALSE,APARTMENT,264000,8400,66,2,True,False,0,True,5,False,False,0,66,AS_NEW,False,2.9238672,51.2261103
8906026,FALSE,GROUND_FLOOR,115000,8370,50,1,True,False,0,False,0,False,False,0,50,GOOD,False,3.1230083,51.3117506
8916621,FALSE,APARTMENT,135000,8500,94,2,True,False,0,True,0,False,False,0,94,TO_RENOVATE,False,3.2679779,50.8428573
8725095,FALSE,APARTMENT,178500,4540,85,2,True,False,0,True,6,False,False,0,85,,False,5.3180163,50.5478312
8232914,FALSE,APARTMENT,178500,8600,71,2,True,False,0,True,0,False,False,0,71,AS_NEW,False,2.8705384,51.0017444
8900968,FALSE,APARTMENT,180000,1090,70,2,True,False,0,True,2,False,False,0,70,,False,4.3348831,50.8686363
8367668,FALSE,APARTMENT,180000,7090,91,2,True,False,0,True,10,False,False,0,91,AS_NEW,False,4.1343747,50.6023741
8725096,FALSE,APARTMENT,183500,4540,96,2,True,False,0,True,14,False,False,0,96,,False,5.3180163,50.5478312
8676363,FALSE,APARTMENT,186000,7090,94,2,True,False,0,True,6,False,False,0,94,AS_NEW,False,4.1401092,50.6112076
8503231,FALSE,APARTMENT,195000,8300,26,1,True,False,0,False,0,False,False,0,26,JUST_RENOVATED,False,3.2921839,51.3495643
8765616,FALSE,APARTMENT,199500,8790,90,1,False,False,0,False,0,False,False,0,90,GOOD,False,3.4221645,50.8767457
7925985,FALSE,APARTMENT,225000,1020,89,2,True,False,0,True,7,False,False,0,89,AS_NEW,False,4.3507065,50.8748384
8811130,FALSE,APARTMENT,235000,8530,85,2,True,False,0,True,7,False,False,0,85,,False,3.3049204,50.8417318
8748029,FALSE,APARTMENT,259000,2880,108,2,True,False,0,True,16,False,False,0,108,,False,4.2395546,51.0952768
8233129,FALSE,APARTMENT,269800,8600,107,4,True,False,0,True,0,False,False,0,107,AS_NEW,False,2.870806,51.0017724
8452566,FALSE,APARTMENT,269900,1800,113,2,True,False,0,True,14,False,False,0,113,GOOD,False,4.4528563,50.924928
8452565,FALSE,APARTMENT,269900,1800,113,2,True,False,0,True,14,False,False,0,113,GOOD,False,4.4528563,50.924928
8885948,FALSE,APARTMENT,275000,1210,66,1,True,False,0,False,0,False,False,0,66,AS_NEW,False,4.371995,50.8485298
8234010,FALSE,APARTMENT,291000,4140,111,2,True,False,0,True,9,False,False,0,111,AS_NEW,False,5.6562185,50.521969
8234007,FALSE,PENTHOUSE,404000,4140,137,3,True,False,0,True,45,False,False,0,137,AS_NEW,False,5.6562185,50.521969
8388877,FALSE,APARTMENT,430000,1755,133,3,True,False,0,True,210,False,False,0,133,,False,4.1215467,50.7767638
8883774,FALSE,APARTMENT,495000,1050,128,2,True,False,0,False,0,False,False,0,128,,False,4.3600956,50.8173009
8290462,FALSE,APARTMENT,850000,1050,136,2,True,False,0,True,20,False,False,0,136,,False,4.3705148,50.8226966
7644259,FALSE,APARTMENT,1275000,8301,122,3,True,False,0,True,0,False,False,0,122,AS_NEW,False,3.2589358,51.3438371
8945270,FALSE,DUPLEX,398000,1930,220,3,True,False,0,False,0,False,False,0,13,AS_NEW,False,4.4613367,50.8917125
8915730,FALSE,APARTMENT,189000,1500,84,1,False,False,0,False,0,False,False,0,84,,False,4.2361675,50.7391876
8858200,FALSE,APARTMENT,965000,8300,100,3,True,False,0,False,0,False,False,0,100,JUST_RENOVATED,False,3.3023315,51.3551918
8850167,FALSE,APARTMENT,100000,4030,60,1,True,False,0,False,0,False,False,0,60,GOOD,False,5.6055602,50.6181071
8947115,FALSE,APARTMENT,175000,5537,93,2,True,False,0,False,0,False,False,0,93,AS_NEW,False,4.8802188,50.3078572
8928655,FALSE,APARTMENT,555000,2000,132,2,False,False,0,True,12,False,False,0,132,AS_NEW,False,4.4051538,51.2307592
8817957,FALSE,APARTMENT,253000,8370,81,2,True,False,0,True,7,False,False,0,81,,False,3.1382498,51.3135118
8557929,FALSE,APARTMENT,185000,8400,110,3,True,False,0,True,8,False,False,0,110,GOOD,False,2.8809397,51.2164777
8723967,FALSE,APARTMENT,199900,3000,33,1,False,False,0,False,0,False,False,0,33,GOOD,False,4.6898562,50.8795277
8956097,FALSE,APARTMENT,200000,8200,85,2,True,False,0,False,0,False,False,0,85,JUST_RENOVATED,False,3.2105151,51.2046123
8898988,FALSE,APARTMENT,230000,1090,105,3,True,False,0,True,0,False,False,0,105,,False,4.3194242,50.8876765
8957221,FALSE,APARTMENT,265000,8300,55,1,True,False,0,False,0,False,False,0,55,AS_NEW,False,3.2868759,51.3488703
8923780,FALSE,APARTMENT,299000,1160,100,3,True,False,0,True,8,False,False,0,100,TO_RENOVATE,False,4.4128614,50.8137305
8568630,FALSE,APARTMENT,310000,8670,73,2,True,False,0,True,0,False,False,0,73,,False,2.6465747,51.1078956
8939548,FALSE,APARTMENT,355000,8660,85,2,True,False,0,True,3,False,False,0,85,AS_NEW,False,2.5959555,51.1054459
8700370,FALSE,DUPLEX,365000,8670,133,3,True,False,0,False,0,False,False,0,133,GOOD,False,2.6372383,51.1158536
8951141,FALSE,DUPLEX,360000,9120,185,3,True,False,0,True,11,True,False,0,185,,False,4.2792232,51.2195323
8787472,FALSE,APARTMENT,485000,1040,114,3,True,False,0,True,0,False,False,0,114,AS_NEW,False,4.3796575,50.8408728
8954547,FALSE,APARTMENT,649000,4000,235,5,True,False,0,True,17,False,False,0,235,AS_NEW,False,5.5609087,50.6349874
8945050,FALSE,APARTMENT,275000,3740,97,2,True,False,0,True,37,False,False,0,97,GOOD,False,5.4749254,50.891459
8846513,FALSE,APARTMENT,390000,3000,110,2,True,False,0,True,8,False,False,0,110,GOOD,False,4.7200159,50.8767092
8944550,FALSE,PENTHOUSE,395000,3000,95,2,True,False,0,True,8,False,False,0,95,AS_NEW,False,4.6048601,50.8951694
8722356,FALSE,APARTMENT,620000,8300,100,3,True,False,0,False,0,False,False,0,100,GOOD,False,3.2917422,51.3490973
8844460,FALSE,APARTMENT,230000,1790,110,2,True,False,0,True,5,False,False,0,110,AS_NEW,False,4.0985636,50.8920839
8930287,FALSE,APARTMENT,299000,9690,240,3,True,False,0,True,48,False,False,0,68,JUST_RENOVATED,False,3.4817839,50.7710733
8914559,FALSE,APARTMENT,390000,9300,203,4,True,False,0,True,0,False,False,0,203,AS_NEW,False,4.0344633,50.9269328
8861538,FALSE,FLAT_STUDIO,135000,8434,33,1,True,False,0,False,0,True,False,0,33,GOOD,False,2.7780649,51.1698584
8944137,FALSE,FLAT_STUDIO,155000,8670,51,0,True,False,0,False,0,False,False,0,51,GOOD,False,2.6270606,51.1173262
8925925,FALSE,APARTMENT,695000,1000,140,2,False,False,0,True,16,False,False,0,140,AS_NEW,False,4.3608432,50.8296606
8872934,FALSE,FLAT_STUDIO,175000,1000,37,1,True,False,0,False,0,True,False,0,37,AS_NEW,False,4.3523573,50.8566917
8881943,FALSE,APARTMENT,186500,4500,80,2,True,False,0,True,0,False,False,0,9,AS_NEW,False,5.233822,50.5256633
8881945,FALSE,APARTMENT,191500,4500,80,2,True,False,0,True,0,False,False,0,10,AS_NEW,False,5.233822,50.5256633
8881944,FALSE,APARTMENT,202500,4500,87,2,True,False,0,True,0,False,False,0,10,AS_NEW,False,5.233822,50.5256633
8881946,FALSE,APARTMENT,207500,4500,87,2,True,False,0,True,0,False,False,0,7,AS_NEW,False,5.233822,50.5256633
8899278,FALSE,APARTMENT,249990,1080,110,3,True,False,0,False,0,False,False,0,110,,False,4.3223449,50.8560954
8881947,FALSE,APARTMENT,270000,4500,107,2,True,False,0,True,0,True,False,0,7,AS_NEW,False,5.233822,50.5256633
8954697,FALSE,APARTMENT,279000,1070,116,3,True,False,0,True,12,False,False,0,2,AS_NEW,False,4.2953637,50.8464219
8742698,FALSE,PENTHOUSE,385000,1180,128,2,True,False,0,True,18,False,False,0,128,AS_NEW,False,4.321209,50.7955542
8934029,FALSE,APARTMENT,630000,1050,144,3,True,False,0,True,24,False,False,0,144,AS_NEW,False,4.3564106,50.8305675
8935868,FALSE,APARTMENT,630000,1060,144,3,True,False,0,True,24,False,False,0,144,AS_NEW,False,4.3564106,50.8305675
8840255,FALSE,APARTMENT,680000,1060,160,3,True,False,0,True,10,False,False,0,160,AS_NEW,False,4.3564106,50.8305675
8819188,FALSE,APARTMENT,1500000,1180,220,3,True,False,0,True,60,False,False,0,220,AS_NEW,False,4.3605486,50.7824732
8917630,FALSE,APARTMENT,120000,7370,90,2,True,False,0,False,0,False,False,0,90,GOOD,False,3.7758762,50.3981899
8949630,FALSE,APARTMENT,419000,3120,166,4,True,False,0,False,0,False,False,0,166,AS_NEW,False,4.7056217,50.9923347
8914402,FALSE,APARTMENT,200000,1090,80,1,True,False,0,True,3,False,False,0,8,GOOD,False,4.3323372,50.8754322
8864822,FALSE,APARTMENT,875000,1180,186,3,True,False,0,True,0,False,False,0,186,AS_NEW,False,4.3712777,50.80605
8799927,FALSE,FLAT_STUDIO,98000,8434,28,1,True,False,0,False,0,False,False,0,28,GOOD,False,2.7757293,51.1714029
8094315,FALSE,FLAT_STUDIO,124000,8670,39,0,False,False,0,False,0,True,False,0,39,JUST_RENOVATED,False,2.6175982,51.1138673
8866207,FALSE,APARTMENT,130000,7181,73,1,True,False,0,False,0,False,False,0,73,GOOD,False,4.2516502,50.5630031
8685644,FALSE,APARTMENT,135000,8430,73,2,True,False,0,False,0,True,False,0,73,GOOD,False,2.8021691,51.1825005
7954389,FALSE,APARTMENT,135000,8430,73,2,True,False,0,False,0,True,False,0,73,GOOD,False,2.8025445,51.182378
8732907,FALSE,APARTMENT,149000,8530,46,1,True,False,0,True,4,False,False,0,46,GOOD,False,3.312867,50.8564401
8685657,FALSE,APARTMENT,159000,8434,61,2,True,False,0,False,0,False,False,0,61,TO_RENOVATE,False,2.7735808,51.1700034
8261905,FALSE,APARTMENT,159000,8434,61,2,True,False,0,False,0,False,False,0,61,TO_RENOVATE,False,2.7735808,51.1700034
8751640,FALSE,APARTMENT,149500,4500,85,2,True,False,0,True,20,False,False,0,85,,False,5.2341581,50.5215708
8799054,FALSE,APARTMENT,160350,6240,70,2,True,False,0,False,0,False,False,0,70,GOOD,False,4.552627,50.4252608
8799053,FALSE,APARTMENT,160350,6240,70,2,True,False,0,False,0,False,False,0,70,GOOD,False,4.552627,50.4252608
8799046,FALSE,APARTMENT,160350,6240,70,2,True,False,0,False,0,False,False,0,70,GOOD,False,4.552627,50.4252608
8849759,FALSE,APARTMENT,165000,9500,114,3,True,False,0,True,3,False,False,0,114,TO_RENOVATE,False,3.8785062,50.773322
8532731,FALSE,APARTMENT,179500,4520,80,2,True,False,0,True,3,False,False,0,80,,False,5.2203315,50.5369808
8821129,FALSE,APARTMENT,180000,4540,300,6,True,True,283,True,0,False,False,0,300,TO_RESTORE,False,5.3263872,50.5524599
8837463,FALSE,APARTMENT,190000,8790,93,2,False,False,0,False,0,False,False,0,93,GOOD,False,3.4306463,50.8872638
8495307,FALSE,FLAT_STUDIO,195000,1160,50,1,True,False,0,True,0,False,False,0,50,GOOD,False,4.4181594,50.8183152
8593331,FALSE,APARTMENT,195000,8840,280,0,False,False,0,False,0,False,False,0,280,GOOD,False,3.014318,50.9748269
7061161,FALSE,APARTMENT,199000,8400,85,2,True,False,0,True,23,False,False,0,85,TO_RENOVATE,False,2.905374,51.2263606
8829091,FALSE,APARTMENT,199000,9700,107,2,True,False,0,False,0,False,False,0,107,AS_NEW,False,3.6312093,50.8565452
8634432,FALSE,DUPLEX,202500,4500,122,3,True,False,0,True,4,False,False,0,122,,False,5.2301521,50.5305372
8892161,FALSE,APARTMENT,205000,8400,85,2,True,False,0,True,5,False,False,0,85,AS_NEW,False,2.9055947,51.210098
8700242,FALSE,APARTMENT,225000,4920,85,2,True,False,0,True,8,False,False,0,85,AS_NEW,False,5.6783775,50.4681375
8634428,FALSE,APARTMENT,227500,4500,122,3,True,True,50,True,20,False,False,0,122,,False,5.2320197,50.5308336
8774163,FALSE,APARTMENT,238000,4680,100,2,True,True,90,True,35,False,False,0,100,,False,5.6540205,50.6924627
8797181,FALSE,APARTMENT,250000,9700,90,2,True,False,0,True,25,False,False,0,90,AS_NEW,False,3.613985,50.8384966
8708205,FALSE,LOFT,275000,9620,136,2,True,False,0,False,0,False,False,0,136,GOOD,False,3.8100026,50.8714138
8318012,FALSE,APARTMENT,279000,8700,70,2,True,False,0,False,0,False,False,0,70,GOOD,False,3.3289006,50.9933458
8676659,FALSE,APARTMENT,285000,2660,92,2,True,False,0,True,32,False,False,0,92,AS_NEW,False,4.3493105,51.1793353
8484230,FALSE,APARTMENT,285000,8400,70,2,True,False,0,True,0,False,False,0,70,GOOD,False,2.8832204,51.2177517
8865160,FALSE,APARTMENT,295000,3360,92,2,True,False,0,True,3,False,False,0,92,GOOD,False,4.7731531,50.8602142
8752765,FALSE,APARTMENT,320000,8620,97,2,True,False,0,True,0,True,False,0,97,AS_NEW,False,2.7143067,51.1467178
8729553,FALSE,APARTMENT,350000,1140,85,2,False,False,0,True,6,True,False,0,85,AS_NEW,False,4.403382,50.862903
8781382,FALSE,APARTMENT,375000,1080,190,4,False,False,0,True,32,False,False,0,190,AS_NEW,False,4.3131991,50.8631186
8462602,FALSE,APARTMENT,450000,8434,89,2,True,False,0,True,0,True,False,0,89,GOOD,False,2.7836078,51.174797
8184955,FALSE,APARTMENT,395000,8620,62,2,True,False,0,True,3,True,False,0,62,AS_NEW,True,2.7043067,51.1439584
8913309,FALSE,APARTMENT,499000,1200,160,3,True,False,0,True,30,False,False,0,160,,False,4.4436615,50.8559657
8646470,FALSE,APARTMENT,530000,2500,182,3,True,False,0,True,114,False,False,0,182,AS_NEW,False,4.5537061,51.1237022
8597873,FALSE,APARTMENT,525000,8300,107,3,True,False,0,True,0,False,False,0,107,AS_NEW,False,3.2582013,51.3441118
8605393,FALSE,APARTMENT,578000,8300,64,1,False,False,0,False,0,False,False,0,64,JUST_RENOVATED,False,3.2296555,51.3399263
8143679,FALSE,APARTMENT,1000000,1030,340,4,True,False,0,False,0,False,False,0,340,GOOD,False,4.3854348,50.8588396
8939026,FALSE,DUPLEX,265000,8400,121,3,True,False,0,True,24,False,False,0,2,GOOD,False,2.8796519,51.2115157
8914052,FALSE,APARTMENT,225000,1081,108,2,True,False,0,True,14,False,False,0,5,AS_NEW,False,4.3117647,50.8655496
8945605,FALSE,PENTHOUSE,497500,2180,115,2,True,False,0,True,17,False,False,0,115,JUST_RENOVATED,False,4.452637,51.2803864
8919403,FALSE,APARTMENT,750000,8300,90,2,True,False,0,True,0,False,False,0,90,GOOD,False,3.2787488,51.3373419
8903130,FALSE,APARTMENT,620000,8400,122,2,True,False,0,True,33,False,False,0,122,AS_NEW,False,2.9372677,51.2313615
8881509,FALSE,APARTMENT,245000,8020,160,3,True,False,0,True,5,False,False,0,160,GOOD,False,3.2346575,51.1606897
8718205,FALSE,APARTMENT,188000,8531,126,2,True,False,0,True,0,False,False,0,126,,False,3.3096901,50.8768274
8784659,FALSE,APARTMENT,220000,9800,75,1,True,False,0,True,8,False,False,0,75,AS_NEW,False,3.5362231,50.9741354
